step,log_step_index,g11_reward,g10_reward,g11_reference_kl,g10_reference_kl,g11_kl_loss,g10_kl_loss,g11_response_len_mean_tokens,g10_response_len_mean_tokens,g11_response_len_max_tokens,g10_response_len_max_tokens,g11_rollout_time_s,g10_rollout_time_s,g11_tokens_per_gpu_s,g10_tokens_per_gpu_s,g11_longest_sample_tokens_s,g10_longest_sample_tokens_s,g11_ref_log_probs_time_s,g10_ref_log_probs_time_s,g11_actor_train_time_s,g10_actor_train_time_s,g11_actor_train_tokens_s,g10_actor_train_tokens_s,g11_train_time_s,g10_train_time_s,g11_step_time_s,g10_step_time_s,g11_mismatch_count,g10_mismatch_count,g11_max_abs_diff,g10_max_abs_diff,g11_active_tokens_mean,g10_active_tokens_mean,delta_g11_minus_g10_reward,delta_g11_minus_g10_reference_kl,delta_g11_minus_g10_kl_loss,delta_g11_minus_g10_response_len_mean_tokens,delta_g11_minus_g10_response_len_max_tokens,delta_g11_minus_g10_rollout_time_s,delta_g11_minus_g10_tokens_per_gpu_s,delta_g11_minus_g10_longest_sample_tokens_s,delta_g11_minus_g10_ref_log_probs_time_s,delta_g11_minus_g10_actor_train_time_s,delta_g11_minus_g10_actor_train_tokens_s,delta_g11_minus_g10_train_time_s,delta_g11_minus_g10_step_time_s,delta_g11_minus_g10_mismatch_count,delta_g11_minus_g10_max_abs_diff,delta_g11_minus_g10_active_tokens_mean
71,70,0.3828125,0.4140625,0.0,0.0,0.002795071341097355,0.05180183798074722,5642.859375,5503.453125,7168.0,7168.0,72.12057948112488,131.8772692680359,1251.8722207941942,667.7060458465425,99.38910712546316,54.35356706872125,20.117834091186523,19.93895673751831,104.05524897575378,78.03302335739136,7131.576804673388,9281.121874299388,124.40613436698914,98.20690965652466,216.77461314201355,250.3336215019226,0.0,2413.703125,0.0,0.923332691192627,5642.859375,5503.453125,-0.03125,0.0,-0.04900676663964987,139.40625,0.0,-59.75668978691101,584.1661749476517,45.03554005674191,0.1788773536682129,26.022225618362427,-2149.5450696259995,26.199224710464478,-33.55900835990906,-2413.703125,-0.923332691192627,139.40625
72,71,0.390625,0.3984375,0.0,0.0,0.0024853572249412537,0.04350922256708145,6026.734375,5954.8515625,7168.0,7168.0,74.09526586532593,140.18451142311096,1301.4023078784162,679.6587157366405,96.7403236399531,51.132610352118235,21.438775062561035,21.881216764450073,111.20845365524292,84.43753337860107,7126.346729510856,9276.78685837255,132.88150906562805,106.56365633010864,227.3091812133789,266.71507453918457,0.0,2365.078125,0.0,0.9633471965789795,6026.734375,5954.8515625,-0.0078125,0.0,-0.0410238653421402,71.8828125,0.0,-66.08924555778503,621.7435921417757,45.60771328783487,-0.4424417018890381,26.770920276641846,-2150.4401288616946,26.31785273551941,-39.405893325805664,-2365.078125,-0.9633471965789795,71.8828125
73,72,0.5078125,0.5859375,0.0,0.0,0.00241178460419178,0.04660977050662041,5866.2890625,5617.671875,7168.0,7168.0,76.18635654449463,130.9425172805786,1231.9873171147538,686.429067247903,94.08508721392549,54.741577822585185,21.177287340164185,21.117196083068848,109.0224540233612,80.71910667419434,7048.428756110555,9125.646087402667,130.43294215202332,102.07062935829163,227.20173048973083,252.93299198150635,0.0,2229.7109375,0.0,0.9853517413139343,5866.2890625,5617.671875,-0.078125,0.0,-0.04419798590242863,248.6171875,0.0,-54.756160736083984,545.5582498668507,39.343509391340305,0.060091257095336914,28.30334734916687,-2077.2173312921122,28.36231279373169,-25.731261491775513,-2229.7109375,-0.9853517413139343,248.6171875
74,73,0.3046875,0.34375,0.0,0.0,0.0025853195693343878,0.04785541445016861,6378.0234375,6217.3125,7168.0,7168.0,77.20556998252869,143.44839668273926,1321.7747763936352,693.4688870731017,92.84304230409917,49.96918868220787,21.954601287841797,22.897759199142456,115.88160824775696,89.14224553108215,7220.084469411003,9155.075633757067,138.07057666778564,112.27529788017273,235.48641800880432,275.77930665016174,0.0,2388.03125,0.0,0.9976344704627991,6378.0234375,6217.3125,-0.0390625,0.0,-0.04527009488083422,160.7109375,0.0,-66.24282670021057,628.3058893205335,42.8738536218913,-0.9431579113006592,26.739362716674805,-1934.9911643460646,25.795278787612915,-40.29288864135742,-2388.03125,-0.9976344704627991,160.7109375
75,74,0.5625,0.65625,0.0,0.0,0.0033046130556613207,0.052180588245391846,5625.8203125,5257.171875,7168.0,7168.0,82.75330519676208,125.459956407547,1087.7284573223544,670.4509742276629,86.61889676740627,57.13376765982051,20.20428991317749,20.689284563064575,103.78132653236389,78.34434628486633,7109.034203469388,8814.90538562834,124.2177221775055,99.2669460773468,227.09605526924133,244.66874146461487,0.0,2012.59375,0.0,0.9125559329986572,5625.8203125,5257.171875,-0.09375,0.0,-0.048875975189730525,368.6484375,0.0,-42.70665121078491,417.27748309469155,29.485129107585756,-0.48499464988708496,25.43698024749756,-1705.8711821589532,24.95077610015869,-17.572686195373535,-2012.59375,-0.9125559329986572,368.6484375
76,75,0.484375,0.484375,0.0,0.0,0.003323609009385109,0.0492306724190712,5536.9609375,5342.0546875,7168.0,7168.0,94.52343940734863,128.67099046707153,937.2423978164356,664.2746332311287,75.83304252302452,55.70797251175569,20.387977361679077,19.753803730010986,104.08518409729004,76.65125107765198,7028.349004179227,9218.362258486504,124.70374488830566,96.63997149467468,239.35156106948853,245.34655594825745,0.0,2271.4140625,0.0,0.8546422719955444,5536.9609375,5342.0546875,0.0,0.0,-0.04590706340968609,194.90625,0.0,-34.1475510597229,272.9677645853069,20.125070011268825,0.6341736316680908,27.43393301963806,-2190.013254307277,28.06377339363098,-5.994994878768921,-2271.4140625,-0.8546422719955444,194.90625
77,76,0.3984375,0.421875,0.0,0.0,0.00257853209041059,0.04478643089532852,5945.390625,5680.2734375,7168.0,7168.0,84.27521228790283,132.06894063949585,1128.7571685376195,688.1585826305976,85.05466560573613,54.274683852929876,22.796850204467773,21.076946020126343,110.67542767524719,81.06307458877563,7045.484407686599,9200.57626463715,133.70230770111084,102.37499165534973,238.11534595489502,254.66926741600037,0.0,2042.7265625,0.0,0.9095518589019775,5945.390625,5680.2734375,-0.0234375,0.0,-0.04220789880491793,265.1171875,0.0,-47.79372835159302,440.59858590702186,30.779981752806258,1.7199041843414307,29.612353086471558,-2155.09185695055,31.32731604576111,-16.553921461105347,-2042.7265625,-0.9095518589019775,265.1171875
78,77,0.640625,0.59375,0.0,0.0,0.002625118475407362,0.04508449137210846,5611.765625,5295.9453125,7168.0,7168.0,83.37149500846863,128.283531665802,1076.965814165616,660.5300298462925,85.97662785430315,55.87622906012382,20.193556785583496,19.651464700698853,104.09139013290405,75.3624005317688,7096.398646005782,9265.217072081658,124.51730108261108,95.24972796440125,227.9469985961914,243.71069598197937,0.0,1887.5,0.0,0.889992356300354,5611.765625,5295.9453125,0.046875,0.0,-0.0424593728967011,315.8203125,0.0,-44.912036657333374,416.4357843193235,30.100398794179327,0.5420920848846436,28.728989601135254,-2168.8184260758753,29.26757311820984,-15.763697385787964,-1887.5,-0.889992356300354,315.8203125
79,78,0.25,0.296875,0.0,0.0,0.0028637656942009926,0.06773677468299866,6373.21875,6313.3828125,7168.0,7168.0,77.67335224151611,146.29784488677979,1312.8247598086364,690.468988645561,92.28390166182027,48.995937059410075,23.04257082939148,22.87431764602661,116.76722168922424,89.00555682182312,7147.862113405269,9291.296291258468,140.04475569725037,112.11530613899231,237.87781381607056,278.8924911022186,0.0,2872.3671875,0.0,1.040191650390625,6373.21875,6313.3828125,-0.046875,0.0,-0.06487300898879766,59.8359375,0.0,-68.62449264526367,622.3557711630754,43.28796460241019,0.16825318336486816,27.761664867401123,-2143.434177853199,27.929449558258057,-41.01467728614807,-2872.3671875,-1.040191650390625,59.8359375
80,79,0.609375,0.6171875,0.0,0.0,0.003367701778188348,0.05134127289056778,5268.109375,4943.296875,7168.0,7168.0,97.6230525970459,121.6342408657074,863.4205523967669,650.2506978057589,73.42528029303712,58.93077433610135,19.74734330177307,18.040510892868042,99.53201103210449,70.38155055046082,7020.836741403724,9337.986942029609,119.51153469085693,88.65616273880005,237.3109118938446,230.15904808044434,0.0,1913.40625,0.0,0.8338128328323364,5268.109375,4943.296875,-0.0078125,0.0,-0.04797357111237943,324.8125,0.0,-24.0111882686615,213.16985459100795,14.494505956935768,1.7068324089050293,29.150460481643677,-2317.150200625885,30.855371952056885,7.1518638134002686,-1913.40625,-0.8338128328323364,324.8125
81,80,0.3671875,0.390625,0.0,0.0,0.002277788706123829,0.05330277234315872,6613.9765625,6445.8828125,7168.0,7168.0,76.58322405815125,146.76756930351257,1381.8120913745536,702.7037750194021,93.59752201810134,48.83912729505461,23.656949520111084,24.74256706237793,122.25574779510498,96.86928844451904,7081.785647011236,8715.58998271727,146.14840006828308,121.84807205200195,243.0346007347107,288.63014340400696,0.0,2416.4609375,0.0,1.306652545928955,6613.9765625,6445.8828125,-0.0234375,0.0,-0.05102498363703489,168.09375,0.0,-70.18434524536133,679.1083163551515,44.758394723046734,-1.0856175422668457,25.386459350585938,-1633.804335706035,24.300328016281128,-45.595542669296265,-2416.4609375,-1.306652545928955,168.09375
82,81,0.609375,0.703125,0.0,0.0,0.003348322119563818,0.05149313062429428,5411.5859375,5127.9609375,7168.0,7168.0,95.51388788223267,122.07451224327087,906.5213124478672,672.1089725633756,75.04667812117592,58.71823584038217,19.58725380897522,19.18023681640625,100.23277258872986,74.06468439102173,7157.36960548435,9196.00219187006,120.05269837379456,93.48610377311707,236.16118240356445,235.63641119003296,0.0,1910.4140625,0.0,0.8550747632980347,5411.5859375,5127.9609375,-0.09375,0.0,-0.04814480850473046,283.625,0.0,-26.560624361038208,234.41233988449164,16.328442280793745,0.4070169925689697,26.16808819770813,-2038.63258638571,26.56659460067749,0.5247712135314941,-1910.4140625,-0.8550747632980347,283.625
83,82,0.5078125,0.515625,0.0,0.0,0.003156757215037942,0.060070641338825226,5964.59375,5686.3828125,7168.0,7168.0,74.76973557472229,132.68651819229126,1276.365353795147,685.6923087554936,95.86766550533736,54.02206718253039,22.032607793807983,22.790008068084717,111.94546246528625,88.75120949745178,6995.227700656742,8422.11620813417,134.2117462158203,111.7749650478363,229.22729301452637,264.6090099811554,0.0,2423.3515625,0.0,1.0481499433517456,5964.59375,5686.3828125,-0.0078125,0.0,-0.056913884123787284,278.2109375,0.0,-57.91678261756897,590.6730450396534,41.845598322806964,-0.7574002742767334,23.194252967834473,-1426.888507477428,22.43678116798401,-35.38171696662903,-2423.3515625,-1.0481499433517456,278.2109375
84,83,0.484375,0.53125,0.0,0.0,0.0030816581565886736,0.050385478883981705,6016.1953125,5929.15625,7168.0,7168.0,93.35068941116333,136.0602638721466,1031.1560161706623,697.2388359407001,76.78572108266418,52.68253784025909,22.77182674407959,23.310746431350708,114.59602069854736,90.42062854766846,6878.502370283369,8594.366268868833,137.60077214241028,113.96474695205688,251.30492043495178,270.1660044193268,0.0,2190.203125,0.0,1.1127607822418213,6016.1953125,5929.15625,-0.046875,0.0,-0.04730382072739303,87.0390625,0.0,-42.709574460983276,333.9171802299621,24.103183242405095,-0.5389196872711182,24.175392150878906,-1715.863898585464,23.636025190353394,-18.861083984375,-2190.203125,-1.1127607822418213,87.0390625
85,84,0.59375,0.6328125,0.0,0.0,0.0030895713716745377,0.05773267149925232,5696.65625,5357.0546875,7168.0,7168.0,83.29400277137756,126.48072338104248,1094.2744611538924,677.6754015058633,86.05661586074177,56.672667647585364,22.113557815551758,20.81862187385559,107.06492257118225,81.19642210006714,7006.178886472219,8702.932736729734,129.41826176643372,102.25190925598145,233.05269241333008,248.68501925468445,0.0,2075.5546875,0.0,0.996340811252594,5696.65625,5357.0546875,-0.0390625,0.0,-0.05464310012757778,339.6015625,0.0,-43.18672060966492,416.5990596480291,29.38394821315641,1.294935941696167,25.868500471115112,-1696.7538502575144,27.16635251045227,-15.63232684135437,-2075.5546875,-0.996340811252594,339.6015625
86,85,0.1484375,0.2421875,0.0,0.0,0.0025229104794561863,0.060861509293317795,6778.65625,6582.796875,7168.0,7168.0,81.5180344581604,151.1938579082489,1330.484729187956,696.6205602341049,87.93146262228657,47.40933328356406,22.863046646118164,24.31824231147766,121.82742524147034,94.05258250236511,7277.34332596078,9159.876072284733,144.92725229263306,118.6089243888855,247.75180315971375,289.7472381591797,0.0,2662.3828125,0.0,1.1775352954864502,6778.65625,6582.796875,-0.09375,0.0,-0.05833859881386161,195.859375,0.0,-69.6758234500885,633.864168953851,40.522129338722515,-1.455195665359497,27.774842739105225,-1882.5327463239528,26.31832790374756,-41.99543499946594,-2662.3828125,-1.1775352954864502,195.859375
87,86,0.5078125,0.546875,0.0,0.0,0.002939848229289055,0.05863761901855469,6129.015625,5911.8125,7168.0,7168.0,78.61101460456848,135.78864288330078,1247.4619554687822,696.5899208617285,91.18315080980308,52.78791987162217,21.990288496017456,22.600712776184082,113.42349028587341,87.54368281364441,7077.070172826227,8851.626697605927,135.65013146400452,110.3806459903717,234.62561798095703,266.20281767845154,0.0,2306.265625,0.0,1.0338592529296875,6129.015625,5911.8125,-0.0390625,0.0,-0.05569777078926563,217.203125,0.0,-57.1776282787323,550.8720346070537,38.39523093818091,-0.610424280166626,25.879807472229004,-1774.5565247797003,25.269485473632812,-31.577199697494507,-2306.265625,-1.0338592529296875,217.203125
88,87,0.359375,0.3828125,0.0,0.0,0.0032676784321665764,0.06401734054088593,5915.8125,5566.890625,7168.0,7168.0,75.25092315673828,131.8213667869568,1257.8317451714129,675.6890189429681,95.25464538248853,54.37661719578867,21.28290343284607,20.552404403686523,109.504403591156,79.70811080932617,7075.7337110649105,9160.447946717213,131.0193738937378,100.49708199501038,226.83786010742188,252.243426322937,0.0,2227.953125,0.0,0.9506258964538574,5915.8125,5566.890625,-0.0234375,0.0,-0.06074966210871935,348.921875,0.0,-56.570443630218506,582.1427262284448,40.878028186699865,0.7304990291595459,29.796292781829834,-2084.7142356523027,30.522291898727417,-25.405566215515137,-2227.953125,-0.9506258964538574,348.921875
89,88,0.7109375,0.765625,0.0,0.0,0.0033626402728259563,0.049085937440395355,5241.84375,4825.3046875,7168.0,7168.0,92.22923469543457,117.68317198753357,909.3591666130524,656.0400582011715,77.71939151041033,60.90930316493612,19.831007719039917,18.561187982559204,99.26457595825195,69.56559562683105,6953.175322990162,9155.200846930667,119.32651615142822,88.35657477378845,231.6993329524994,225.8910493850708,0.0,1726.984375,0.0,0.8024530410766602,5241.84375,4825.3046875,-0.0546875,0.0,-0.0457232971675694,416.5390625,0.0,-25.453937292099,253.31910841188085,16.810088345474213,1.269819736480713,29.6989803314209,-2202.025523940505,30.96994137763977,5.808283567428589,-1726.984375,-0.8024530410766602,416.5390625
90,89,0.4453125,0.53125,0.0,0.0,0.003033608430996537,0.060414716601371765,6126.2578125,5825.0625,7168.0,7168.0,73.60523414611816,133.76704716682434,1331.7004712655946,696.7411030892132,97.38437874907609,53.58569357564275,21.624712228775024,22.535499811172485,112.3143298625946,84.82846808433533,7161.054168100967,9026.875261247385,134.17373919487,107.60248851776123,227.83800601959229,261.4341776371002,0.0,2288.59375,0.0,0.952215313911438,6126.2578125,5825.0625,-0.0859375,0.0,-0.05738110817037523,301.1953125,0.0,-60.16181302070618,634.9593681763814,43.79868517343334,-0.9107875823974609,27.485861778259277,-1865.8210931464182,26.571250677108765,-33.596171617507935,-2288.59375,-0.952215313911438,301.1953125
91,90,0.4140625,0.4609375,0.0,0.0,0.00305469473823905,0.06480663269758224,6111.0,5812.203125,7168.0,7168.0,73.50594878196716,134.62363743782043,1330.1780552485961,690.7795077439679,97.51591699416971,53.24473574197351,21.525495529174805,22.16942071914673,112.16860508918762,84.77176928520203,7159.65041520707,9022.366838030744,133.92790579795837,107.176913022995,227.68297839164734,261.92730712890625,0.0,2461.1640625,0.0,0.9817542433738708,6111.0,5812.203125,-0.046875,0.0,-0.061751937959343195,298.796875,0.0,-61.11768865585327,639.3985475046283,44.27118125219621,-0.6439251899719238,27.396835803985596,-1862.7164228236743,26.75099277496338,-34.24432873725891,-2461.1640625,-0.9817542433738708,298.796875
92,91,0.4296875,0.4609375,0.0,0.0,0.003873650450259447,0.07219116389751434,5417.203125,5202.2890625,7168.0,7168.0,69.04252457618713,127.6612000465393,1255.38934927496,652.0119266437713,103.82007384579697,56.148618353790205,19.328886032104492,19.161120891571045,100.24809050559998,73.37577700614929,7119.078242793396,9351.383085762698,119.80834913253784,92.77202224731445,209.42620730400085,240.6375994682312,0.0,2286.1796875,0.0,0.957042396068573,5417.203125,5202.2890625,-0.03125,0.0,-0.0683175134472549,214.9140625,0.0,-58.61867547035217,603.3774226311888,47.671455492006764,0.16776514053344727,26.872313499450684,-2232.3048429693017,27.03632688522339,-31.211392164230347,-2286.1796875,-0.957042396068573,214.9140625
93,92,0.2578125,0.28125,0.0,0.0,0.002991404850035906,0.06960391998291016,6298.7734375,6160.96875,7168.0,7168.0,78.55419754981995,144.06466341018677,1282.9406720892791,684.2448221971812,91.24910219411223,49.75543502705434,21.63537096977234,22.750226974487305,113.97647595405579,87.58995938301086,7257.102775606274,9241.926879543826,135.84888291358948,110.57700705528259,234.47677564620972,274.57552552223206,0.0,2508.9296875,0.0,1.0879515409469604,6298.7734375,6160.96875,-0.0234375,0.0,-0.06661251513287425,137.8046875,0.0,-65.51046586036682,598.695849892098,41.493667167057886,-1.1148560047149658,26.386516571044922,-1984.8241039375516,25.271875858306885,-40.09874987602234,-2508.9296875,-1.0879515409469604,137.8046875
94,93,0.671875,0.75,0.0,0.0,0.004158555530011654,0.05783912539482117,5069.5078125,4692.875,7168.0,7168.0,91.08276152610779,117.02773666381836,890.5321231037793,641.6085804999974,78.69765782129232,61.25043689934184,18.951768159866333,18.592655658721924,96.18557167053223,71.31425952911377,6969.038997824681,8723.528844130047,115.36727333068848,90.14009499549866,226.70958542823792,227.1968698501587,0.0,1727.796875,0.0,0.882881224155426,5069.5078125,4692.875,-0.078125,0.0,-0.05368056986480951,376.6328125,0.0,-25.94497513771057,248.92354260378193,17.447220921950482,0.3591125011444092,24.871312141418457,-1754.489846305366,25.22717833518982,-0.48728442192077637,-1727.796875,-0.882881224155426,376.6328125
95,94,0.4375,0.546875,0.0,0.0,0.0032526510767638683,0.05503734201192856,5894.7109375,5598.828125,7168.0,7168.0,72.86558127403259,130.79356622695923,1294.3748385853,684.9056309433015,98.37292003535406,54.80391892948117,20.966469526290894,20.751298904418945,108.69650459289551,80.00089311599731,7102.739898505084,9177.022548179431,129.89422869682312,100.98760390281677,222.89393949508667,252.06781458854675,0.0,1935.203125,0.0,0.9974695444107056,5894.7109375,5598.828125,-0.109375,0.0,-0.05178469093516469,295.8828125,0.0,-57.927984952926636,609.4692076419985,43.569001105872886,0.21517062187194824,28.695611476898193,-2074.2826496743473,28.906624794006348,-29.173875093460083,-1935.203125,-0.9974695444107056,295.8828125
96,95,0.5,0.5234375,0.0,0.0,0.003820810467004776,0.07296374440193176,6048.96875,5751.8203125,7168.0,7168.0,75.58201789855957,134.48657822608948,1280.5096065296304,684.2996990025803,94.83737268857182,53.298999012002945,21.212933778762817,22.401620388031006,110.51605129241943,85.94500207901001,7164.4615487118,8770.17839044402,131.96567845344543,108.58190751075745,227.65438508987427,262.9817771911621,0.0,2261.515625,0.0,1.0711255073547363,6048.96875,5751.8203125,-0.0234375,0.0,-0.06914293393492699,297.1484375,0.0,-58.90456032752991,596.2099075270502,41.538373676568874,-1.1886866092681885,24.571049213409424,-1605.71684173222,23.38377094268799,-35.32739210128784,-2261.515625,-1.0711255073547363,297.1484375
97,96,0.71875,0.7421875,0.0,0.0,0.00416222820058465,0.06330355256795883,5211.4375,4793.15625,7168.0,7168.0,92.88889789581299,117.76237034797668,897.6637885565711,651.2309473169299,77.16745663232916,60.86834002083379,20.802613019943237,19.998307704925537,101.94027328491211,77.25141763687134,6735.159499534316,8194.5939552293,122.9748260974884,97.48343276977539,235.90153169631958,235.33713173866272,0.0,1880.875,0.0,0.9136902689933777,5211.4375,4793.15625,-0.0234375,0.0,-0.05914132436737418,418.28125,0.0,-24.873472452163696,246.43284123964122,16.29911661149537,0.8043053150177002,24.68885564804077,-1459.4344556949845,25.491393327713013,0.5643999576568604,-1880.875,-0.9136902689933777,418.28125
98,97,0.828125,0.7578125,0.0,0.0,0.004585837945342064,0.07013313472270966,4836.0,4569.7734375,7168.0,7168.0,93.25037169456482,116.17204928398132,829.7661295489498,629.3800914303216,76.8683263105727,61.701588671108844,18.78017807006836,17.801530361175537,92.58408379554749,67.24532008171082,7017.7072922683765,9155.298826028533,111.59335470199585,85.2790138721466,224.99350023269653,221.22352170944214,0.0,1828.8203125,0.0,0.920142650604248,4836.0,4569.7734375,0.0703125,0.0,-0.06554729677736759,266.2265625,0.0,-22.921677589416504,200.38603811862822,15.166737639463854,0.9786477088928223,25.33876371383667,-2137.5915337601564,26.314340829849243,3.7699785232543945,-1828.8203125,-0.920142650604248,266.2265625
99,98,0.609375,0.640625,0.0,0.0,0.004177144728600979,0.06724589318037033,5084.5625,4786.21875,7168.0,7168.0,94.65811443328857,117.76825475692749,859.4403183187691,650.2558788704081,75.72515090665294,60.86529867318388,18.4582941532135,17.675926685333252,94.15119075775146,67.62129020690918,7108.141645514998,9332.14965388996,112.84063935279846,85.53007388114929,227.5397334098816,223.24626636505127,0.0,1830.0546875,0.0,0.8510475158691406,5084.5625,4786.21875,-0.03125,0.0,-0.06306874845176935,298.34375,0.0,-23.110140323638916,209.184439448361,14.859852233469063,0.782367467880249,26.529900550842285,-2224.008008374961,27.31056547164917,4.293467044830322,-1830.0546875,-0.8510475158691406,298.34375
100,99,0.34375,0.390625,0.0,0.0,0.0034313166979700327,0.06733152270317078,5846.609375,5711.9765625,7168.0,7168.0,74.32882928848267,138.74481415748596,1258.539262564371,658.7029976937627,96.43633659531739,51.66319219588108,20.202749729156494,21.003921270370483,106.38867950439453,80.47352170944214,7217.741620416309,9327.9501636614,126.82407307624817,101.71230864524841,221.32832622528076,260.5760066509247,0.0,2075.0234375,0.0,1.1081247329711914,5846.609375,5711.9765625,-0.046875,0.0,-0.06390020600520074,134.6328125,0.0,-64.4159848690033,599.8362648706084,44.773144399436305,-0.8011715412139893,25.915157794952393,-2110.2085432450913,25.111764430999756,-39.24768042564392,-2075.0234375,-1.1081247329711914,134.6328125
101,100,0.265625,0.28125,0.0,0.0,0.0036121434532105923,0.07873289287090302,5661.234375,5561.765625,7168.0,7168.0,93.74137806892395,131.38273692131042,966.2728654724988,677.3207202503178,76.4656990078563,54.55815709101233,21.582914352416992,20.691041469573975,105.88982105255127,79.79546976089478,7002.580537292678,9132.974618530876,127.70471167564392,100.72114539146423,241.61266493797302,252.0437343120575,0.0,2094.375,0.0,1.0663609504699707,5661.234375,5561.765625,-0.015625,0.0,-0.07512074941769242,99.46875,0.0,-37.641358852386475,288.952145222181,21.907541916843968,0.8918728828430176,26.094351291656494,-2130.394081238198,26.983566284179688,-10.431069374084473,-2094.375,-1.0663609504699707,99.46875
102,101,0.3671875,0.4296875,0.0,0.0,0.0029467607382684946,0.053985580801963806,6404.8203125,6129.515625,7168.0,7168.0,75.4841537475586,140.86076426506042,1357.5978521626396,696.2353960784676,94.96032801761173,50.8871298363243,21.84903573989868,22.633140087127686,115.40716576576233,87.67283082008362,7258.830025340813,9153.143482349742,137.49005031585693,110.54175591468811,233.24423122406006,271.48811960220337,0.0,1893.0234375,0.0,1.0898200273513794,6404.8203125,6129.515625,-0.0625,0.0,-0.05103882006369531,275.3046875,0.0,-65.37661051750183,661.362456084172,44.07319818128743,-0.7841043472290039,27.73433494567871,-1894.3134570089287,26.948294401168823,-38.24388837814331,-1893.0234375,-1.0898200273513794,275.3046875
103,102,0.6953125,0.796875,0.0,0.0,0.004246615804731846,0.06361675262451172,5283.1796875,5034.1796875,7168.0,7168.0,91.60191893577576,120.409264087677,922.8068143339505,668.9425071259394,78.2516358093508,59.530303206409116,21.263068437576294,19.825845956802368,102.01584148406982,76.26808214187622,6821.91108631569,8707.063051155197,123.51047110557556,96.32734179496765,235.0486936569214,236.77469944953918,0.0,1801.0234375,0.0,1.0069422721862793,5283.1796875,5034.1796875,-0.1015625,0.0,-0.05937013681977987,249.0,0.0,-28.807345151901245,253.86430720801104,18.721332602941686,1.4372224807739258,25.747759342193604,-1885.151964839507,27.18312931060791,-1.7260057926177979,-1801.0234375,-1.0069422721862793,249.0
104,103,0.5234375,0.515625,0.0,0.0,0.0040838452987372875,0.07183686643838882,5373.1875,5019.4453125,7168.0,7168.0,95.88099980354309,122.4566261768341,896.6427152006305,655.8332326094492,74.75933724811995,58.535011324328124,20.039458751678467,18.31595230102539,101.06401443481445,70.92465662956238,6952.504350133477,9268.553860379207,121.33668184280396,89.47461438179016,237.2939395904541,231.9485936164856,0.0,1908.4375,0.0,1.0243078470230103,5373.1875,5019.4453125,0.0078125,0.0,-0.06775302113965154,353.7421875,0.0,-26.575626373291016,240.80948259118134,16.224325923791824,1.7235064506530762,30.139357805252075,-2316.04951024573,31.862067461013794,5.345345973968506,-1908.4375,-1.0243078470230103,353.7421875
105,104,0.609375,0.6484375,0.0,0.0,0.004841086454689503,0.06662565469741821,4717.921875,4389.2109375,7168.0,7168.0,106.56363606452942,115.68868017196655,708.3725066803195,607.0375675097152,67.26497203660948,61.9593895387609,17.554866790771484,15.995535373687744,88.9650046825409,61.57203960418701,6993.558896783842,9421.597915696651,106.7512354850769,77.80124688148499,233.33837270736694,213.50018692016602,0.0,1569.40625,0.0,0.8760596513748169,4717.921875,4389.2109375,-0.0390625,0.0,-0.06178456824272871,328.7109375,0.0,-9.125044107437134,101.33493917060423,5.305582497848576,1.5593314170837402,27.392965078353882,-2428.0390189128093,28.94998860359192,19.838185787200928,-1569.40625,-0.8760596513748169,328.7109375
106,105,0.5,0.515625,0.0,0.0,0.004048597998917103,0.07435937225818634,5900.8203125,5615.78125,7168.0,7168.0,77.84810161590576,131.91194248199463,1212.7864782859356,681.1551578225334,92.07674755341047,54.33928016774068,21.83966064453125,20.990456581115723,111.36162495613098,81.09777927398682,6959.605701742508,9106.883155269074,133.4352822303772,102.32351517677307,231.5693278312683,254.02950048446655,0.0,2128.84375,0.0,1.0669434070587158,5900.8203125,5615.78125,-0.015625,0.0,-0.07031077425926924,285.0390625,0.0,-54.06384086608887,531.6313204634022,37.73746738566979,0.8492040634155273,30.263845682144165,-2147.2774535265653,31.111767053604126,-22.460172653198242,-2128.84375,-1.0669434070587158,285.0390625
107,106,0.546875,0.609375,0.0,0.0,0.0031697081867605448,0.06376191973686218,6045.328125,5726.4375,7168.0,7168.0,86.59958600997925,131.90617418289185,1116.9250854023012,694.6073644207281,82.77175827577283,54.341656441808055,22.32366633415222,24.072847604751587,113.65227508544922,93.04445219039917,7025.4466916714255,8142.774578860677,136.21054363250732,117.35303258895874,243.04666209220886,269.21928191185,0.0,2096.0234375,0.0,1.0791597366333008,6045.328125,5726.4375,-0.0625,0.0,-0.06059221155010164,318.890625,0.0,-45.3065881729126,422.3177209815731,28.43010183396477,-1.7491812705993652,20.60782289505005,-1117.3278871892517,18.857511043548584,-26.172619819641113,-2096.0234375,-1.0791597366333008,318.890625
108,107,0.53125,0.5703125,0.0,0.0,0.0039755310863256454,0.07308894395828247,5931.9453125,5733.1171875,7168.0,7168.0,78.10310959815979,132.99516367912292,1215.2028963804053,689.7233888994372,91.77611540538314,53.89669670465773,21.118566751480103,22.110548496246338,109.096360206604,84.71096968650818,7152.36510661119,8910.85301931355,130.44887399673462,107.05737352371216,228.7165334224701,259.98730993270874,0.0,2119.203125,0.0,1.1013646125793457,5931.9453125,5733.1171875,-0.0390625,0.0,-0.06911341287195683,198.828125,0.0,-54.892054080963135,525.4795074809681,37.87941870072541,-0.9919817447662354,24.385390520095825,-1758.4879127023605,23.39150047302246,-31.270776510238647,-2119.203125,-1.1013646125793457,198.828125
