phase,run_id,group,seed,rollout_seed,step,framework_consistency,operator_case,reward,raw_reward,response_length,truncated_ratio,rollout_kl,train_loss,pg_loss,pg_clipfrac,entropy,ppo_kl,grad_norm,mean_abs_dlogp,max_abs_dlogp,mismatch_count,active_token_count,rollout_time,train_time,step_time,update_weights_time,actor_tokens_per_second,actor_train_tflops
convergence,g10-convergence-s1234-tp4-20260901j,G10,1234,1234,138,True,P/P,0.0,0.0,7168.0,1.0,0.0,0.0,0.0,0.0,0.30734947323799133,0.0010758552234619856,0.0,0.013788452371954918,0.950189471244812,34222.0,57344.0,67.50150656700134,6.46800684928894,94.04072046279907,15.170518159866333,9159.082612444405,59.39004975422685
convergence,g10-convergence-s1234-tp4-20260901j,G10,1234,1234,139,True,P/P,0.0,1.0,5772.5,0.0,0.0,0.0,0.0,0.0,0.1854669153690338,0.0006992141716182232,0.0,0.009977208450436592,0.9331016540527344,22507.0,46180.0,60.51004076004028,6.312273263931274,87.04251146316528,14.95940899848938,7634.124408456202,48.406042089338385
convergence,g10-convergence-s1234-tp4-20260901j,G10,1234,1234,140,True,P/P,0.0,0.0,7168.0,1.0,0.0,0.0,0.0,0.0,0.2495022416114807,0.0007222970016300678,0.0,0.012976430356502533,0.7987363338470459,32104.0,57344.0,67.34665822982788,6.409116268157959,93.82383418083191,15.097327470779419,9196.429805937132,59.59458847984681
convergence,g10-convergence-s1234-tp4-20260901j,G10,1234,1234,141,True,P/P,0.0,0.0,7168.0,1.0,0.0,0.0,0.0,0.0,0.23605415225028992,0.0008368485723622143,0.0,0.013072646223008633,0.9113425016403198,30996.0,57344.0,67.97559118270874,6.388979911804199,94.62856340408325,15.128662586212158,9577.613232088323,62.35812896254111
convergence,g10-convergence-s1234-tp4-20260901j,G10,1234,1234,142,True,P/P,0.0,1.0,4240.625,0.0,0.0,0.0,0.0,0.0,0.19680729508399963,0.0009119964670389891,0.0,0.010004622861742973,0.5930615663528442,16143.0,33925.0,43.94130277633667,4.562709093093872,68.55502605438232,15.097142219543457,7819.760139265238,48.217747261311665
convergence,g10-convergence-s1234-tp4-20260901j,G10,1234,1234,143,True,P/P,0.0,1.0,5477.0,0.0,0.0,0.0,0.0,0.0,0.29717138409614563,0.0008487887680530548,0.0,0.014442061074078083,0.8446353077888489,27295.0,43816.0,59.54244256019592,6.243229150772095,85.74082636833191,15.023627042770386,7356.896750602015,46.39727431276039
convergence,g10-convergence-s1234-tp4-20260901j,G10,1234,1234,144,True,P/P,0.0,1.0,4114.75,0.0,0.0,0.0,0.0,0.0,0.2036965787410736,0.0008262950577773154,0.0,0.010516749694943428,0.6002041101455688,15712.0,32918.0,42.91950178146362,4.737855672836304,67.6206681728363,14.990589618682861,7537.227150021851,46.49729933988225
convergence,g10-convergence-s1234-tp4-20260901j,G10,1234,1234,145,True,P/P,0.0,0.75,6292.125,0.25,0.0,0.00017589330673217773,0.00017589330673217773,0.005394375883042812,0.24921990931034088,0.0008468691376037896,0.6882064397643071,0.012495797127485275,0.9255133271217346,27914.0,50337.0,65.51732969284058,6.3486857414245605,91.79705572128296,14.9741792678833,8178.159319688835,52.25986943591566
convergence,g10-convergence-s1234-tp4-20260901j,G10,1234,1234,146,True,P/P,0.0,0.0,7168.0,1.0,0.0,0.0,0.0,0.0,0.2891666889190674,0.0011333490256220102,0.0,0.01507475133985281,1.0332951545715332,35714.0,57344.0,67.69168281555176,6.402607440948486,94.2870762348175,15.250696659088135,9245.125818038103,59.934686250411445
convergence,g10-convergence-s1234-tp4-20260901j,G10,1234,1234,147,True,P/P,-1.4901161193847656e-08,0.625,6358.875,0.375,0.0,0.00041356682777404785,0.00041356682777404785,0.004172147251665592,0.20559647679328918,0.0005689900135621428,0.6636702557162895,0.010723788291215897,0.8848750591278076,24425.0,50871.0,66.29557609558105,6.331425428390503,92.81145811080933,15.213338375091553,8623.528929371716,55.44128285703759
convergence,g10-convergence-s1234-tp4-20260901j,G10,1234,1234,148,True,P/P,0.0,1.0,4304.5,0.0,0.0,0.0,0.0,0.0,0.16409261524677277,0.0005355008761398494,0.0,0.008349365554749966,0.5875869989395142,14014.0,34436.0,47.57465410232544,4.725721597671509,72.59109568595886,15.123056888580322,7595.680844433473,46.92448734529482
convergence,g10-convergence-s1234-tp4-20260901j,G10,1234,1234,149,True,P/P,0.0,0.25,6891.375,0.75,0.0,0.0002533271908760071,0.0002533271908760071,0.0037943022325634956,0.21072345972061157,0.0006141605554148555,0.5821516949244386,0.011038634926080704,0.8056501746177673,26802.0,55131.0,66.89948320388794,6.340243101119995,93.6099865436554,15.158060550689697,9017.353635315481,58.247305933880064
convergence,g10-convergence-s1234-tp4-20260901j,G10,1234,1234,150,True,P/P,0.0,1.0,2047.5,0.0,0.0,0.0,0.0,0.0,0.2602422833442688,0.0013120456133037806,0.0,0.01269424706697464,0.2950223684310913,9649.0,16380.0,26.685163259506226,5.675842046737671,52.45035243034363,15.149111986160278,3075.6202767379104,18.230240653307728
convergence,g10-convergence-s1234-tp4-20260901j,G10,1234,1234,151,True,P/P,0.0,0.75,6120.375,0.25,0.0,0.00012321770191192627,0.00012321770191192627,0.004093406721949577,0.15295477211475372,0.0007919669151306152,0.5557343182120928,0.008738866075873375,0.9508228302001953,20396.0,48963.0,65.32458329200745,6.214555025100708,91.31304979324341,15.067192077636719,8124.17422809154,51.8873386829652
convergence,g10-convergence-s1234-tp4-20260901j,G10,1234,1234,152,True,P/P,0.0,0.0,7168.0,1.0,0.0,0.0,0.0,0.0,0.2728036046028137,0.0007697996916249394,0.0,0.014116967096924782,0.9532368183135986,32830.0,57344.0,67.61130046844482,6.443777561187744,94.1735589504242,15.169871807098389,9149.567362542131,59.290911065000216
convergence,g10-convergence-s1234-tp4-20260901j,G10,1234,1234,153,True,P/P,-3.725290298461914e-09,0.875,6037.25,0.125,0.0,-5.689449608325958e-05,-5.689449608325958e-05,0.004953292198479176,0.20750746130943298,0.0009269799338653684,0.6236529616133345,0.010864203795790672,0.7915712594985962,24327.0,48298.0,65.09736490249634,6.411322593688965,91.76114988327026,15.339327573776245,7822.775828307237,49.86603321668947
convergence,g10-convergence-s1234-tp4-20260901j,G10,1234,1234,154,True,P/P,0.0,1.0,5065.5,0.0,0.0,0.0,0.0,0.0,0.19748957455158234,0.00040615227771922946,0.0,0.010148395784199238,0.9533203840255737,18652.0,40524.0,54.850642919540405,6.267246961593628,81.39117956161499,15.312497854232788,6725.774852137331,42.09835807020983
convergence,g10-convergence-s1234-tp4-20260901j,G10,1234,1234,155,True,P/P,0.0,1.0,4628.5,0.0,0.0,0.0,0.0,0.0,0.13087503612041473,0.0004619663523044437,0.0,0.00703656580299139,0.6616048812866211,13695.0,37028.0,56.03143858909607,5.49026083946228,81.67119550704956,15.287111520767212,7027.384340359694,43.68028328964508
convergence,g10-convergence-s1234-tp4-20260901j,G10,1234,1234,156,True,P/P,0.0,1.0,5501.75,0.0,0.0,0.0,0.0,0.0,0.21596330404281616,0.0005705939838662744,0.0,0.010894479230046272,0.8228352069854736,24039.0,44014.0,58.97835922241211,6.398430109024048,85.63122415542603,15.294768810272217,7203.8155665755985,45.52058530417774
convergence,g10-convergence-s1234-tp4-20260901j,G10,1234,1234,157,True,P/P,0.0,0.0,7168.0,1.0,0.0,0.0,0.0,0.0,0.16358080506324768,0.0006987003143876791,0.0,0.008753277361392975,0.8698636293411255,22313.0,57344.0,67.38585567474365,6.364393472671509,93.80694365501404,15.196990489959717,9279.92047736058,60.149991665670704
convergence,g10-convergence-s1234-tp4-20260901j,G10,1234,1234,158,True,P/P,0.0,0.0,7168.0,1.0,0.0,0.0,0.0,0.0,0.16927310824394226,0.00026272900868207216,0.0,0.00899159349501133,0.768256664276123,22556.0,57344.0,67.6019675731659,6.347429275512695,94.10388469696045,15.151665687561035,9281.726341042342,60.14219358781933
convergence,g10-convergence-s1234-tp4-20260901j,G10,1234,1234,159,True,P/P,1.4901161193847656e-08,0.375,2245.875,0.0,0.0,5.7227909564971924e-05,5.7227909564971924e-05,0.0032173278741538525,0.15500381588935852,0.00014810706488788128,1.1751806810129763,0.008441154845058918,0.3328143358230591,8089.0,17967.0,21.768691539764404,2.4849560260772705,44.237343549728394,15.047176837921143,7939.356659739811,47.16764685484971
convergence,g10-convergence-s1234-tp4-20260901j,G10,1234,1234,160,True,P/P,0.0,0.0,7168.0,1.0,0.0,0.0,0.0,0.0,0.2860425114631653,0.0012022587470710278,0.0,0.014927936717867851,1.1796411275863647,34541.0,57344.0,67.52543377876282,6.347728729248047,93.86641454696655,14.963432788848877,9364.178103285725,60.74272946925774
convergence,g10-convergence-s1234-tp4-20260901j,G10,1234,1234,161,True,P/P,0.0,1.0,4696.625,0.0,0.0,0.0,0.0,0.0,0.18663722276687622,0.00041961483657360077,0.0,0.009219438768923283,0.7830262184143066,17936.0,37573.0,50.27669978141785,5.3662168979644775,75.5648078918457,15.012318134307861,7280.847164868487,45.28232419253379
convergence,g10-convergence-s1234-tp4-20260901j,G10,1234,1234,162,True,P/P,0.0,0.0,7168.0,1.0,0.0,0.0,0.0,0.0,0.20692777633666992,0.0009613584261387587,0.0,0.011188654229044914,0.9793136119842529,26677.0,57344.0,68.13257265090942,6.374447584152222,94.64094758033752,15.098812818527222,9518.835535265933,61.908064625828814
convergence,g10-convergence-s1234-tp4-20260901j,G10,1234,1234,163,True,P/P,0.0,0.5,6531.75,0.5,0.0,0.0004509352147579193,0.0004509352147579193,0.004052438773214817,0.2205243855714798,0.0008835654007270932,0.595391789359994,0.011234045960009098,0.8363525867462158,28554.0,52254.0,66.25490951538086,6.3563008308410645,92.49207353591919,14.94364309310913,8564.047072516369,55.05520775039848
convergence,g10-convergence-s1234-tp4-20260901j,G10,1234,1234,164,True,P/P,0.0,0.0,7168.0,1.0,0.0,0.0,0.0,0.0,0.21983692049980164,0.0008145634201355278,0.0,0.01136244647204876,0.8669316172599792,28566.0,57344.0,67.38202738761902,6.3707075119018555,94.91982913017273,16.15557622909546,9274.759316031357,60.117564096315114
convergence,g10-convergence-s1234-tp4-20260901j,G10,1234,1234,165,True,P/P,0.0,1.0,5717.25,0.0,0.0,0.0,0.0,0.0,0.19667577743530273,0.0008433894254267216,0.0,0.009959597140550613,0.8910927772521973,23100.0,45738.0,58.59423542022705,6.323958873748779,85.03307962417603,15.10973048210144,7475.184153264588,47.273119743430634
convergence,g10-convergence-s1234-tp4-20260901j,G10,1234,1234,166,True,P/P,0.0,0.0,7168.0,1.0,0.0,0.0,0.0,0.0,0.2859199047088623,0.0008461159304715693,0.0,0.01465662568807602,1.1917808055877686,36026.0,57344.0,67.39150381088257,6.375938177108765,93.71526980400085,14.978984594345093,9240.929590934164,59.87988950687532
convergence,g10-convergence-s1234-tp4-20260901j,G10,1234,1234,167,True,P/P,0.0,1.0,4335.75,0.0,0.0,0.0,0.0,0.0,0.18341320753097534,0.0006446861079894006,0.0,0.009684107266366482,0.8891302347183228,16779.0,34686.0,43.16801953315735,5.332619905471802,68.75280785560608,15.034950017929077,6829.594114049937,42.185139803873575
convergence,g10-convergence-s1234-tp4-20260901j,G10,1234,1234,168,True,P/P,0.0,0.0,7168.0,1.0,0.0,0.0,0.0,0.0,0.28637540340423584,0.000846132286824286,0.0,0.014090701937675476,0.8165465593338013,32614.0,57344.0,67.40119886398315,6.355722427368164,93.78769111633301,15.001725196838379,9298.940711147165,60.27019062829377
convergence,g10-convergence-s1234-tp4-20260901j,G10,1234,1234,169,True,P/P,-3.725290298461914e-09,0.875,6109.625,0.125,0.0,0.00032423436641693115,0.00032423436641693115,0.004752073436975479,0.19525915384292603,0.000645607418846339,0.7374463482107769,0.010096126236021519,0.9483441710472107,22210.0,48877.0,65.30311989784241,6.296417713165283,91.71633815765381,15.135236263275146,8121.565703325586,51.878292456517535
convergence,g10-convergence-s1234-tp4-20260901j,G10,1234,1234,170,True,P/P,0.0,1.0,4239.375,0.0,0.0,0.0,0.0,0.0,0.23934924602508545,0.000816589395981282,0.0,0.012065509334206581,0.609393298625946,17434.0,33915.0,41.42259883880615,5.447986602783203,66.94624543190002,15.123604536056519,6529.809137150889,40.242079149334415
convergence,g10-convergence-s1234-tp4-20260901j,G10,1234,1234,171,True,P/P,0.0,0.0,7168.0,1.0,0.0,0.0,0.0,0.0,0.2552044987678528,0.0007539574871771038,0.0,0.012957851402461529,0.9256450533866882,30061.0,57344.0,67.40864515304565,6.411708354949951,93.7338399887085,15.03031325340271,9215.985489869168,59.73863961884915
convergence,g10-convergence-s1234-tp4-20260901j,G10,1234,1234,172,True,P/P,3.725290298461914e-09,0.125,7077.875,0.875,0.0,0.0002167224884033203,0.0002167224884033203,0.0029397797770798206,0.20122964680194855,0.0006979977479204535,0.5678713036731126,0.010546840727329254,0.9061625003814697,27890.0,56623.0,67.26449012756348,6.354372978210449,93.82501912117004,15.14084506034851,9280.46751782287,60.14706623983376
convergence,g10-convergence-s1234-tp4-20260901j,G10,1234,1234,173,True,P/P,0.0,0.75,5838.5,0.25,0.0,0.00023398548364639282,0.00023398548364639282,0.0054329088889062405,0.24299390614032745,0.0009631355060264468,0.6828829093962452,0.012573221698403358,0.7721552848815918,26791.0,46708.0,65.03313517570496,5.584020137786865,90.48845648765564,14.99523377418518,8697.18721366084,55.52279553051693
convergence,g10-convergence-s1234-tp4-20260901j,G10,1234,1234,174,True,P/P,1.4901161193847656e-08,0.375,6983.25,0.625,0.0,0.00025425106287002563,0.00025425106287002563,0.00342313339933753,0.20679974555969238,0.0005789826391264796,0.5137594460224592,0.009869875386357307,0.7231879234313965,28242.0,55866.0,67.17415571212769,6.33830189704895,93.71159434318542,15.196976900100708,9137.93010127306,59.09653582878099
convergence,g10-convergence-s1234-tp4-20260901j,G10,1234,1234,175,True,P/P,0.0,0.0,7168.0,1.0,0.0,0.0,0.0,0.0,0.25974133610725403,0.0012134959688410163,0.0,0.013561592437326908,0.846505880355835,32993.0,57344.0,67.65587949752808,6.417689800262451,94.1069815158844,15.054551839828491,9367.976470046644,60.85128626527749
convergence,g10-convergence-s1234-tp4-20260901j,G10,1234,1234,176,True,P/P,0.0,1.0,1252.25,0.0,0.0,0.0,0.0,0.0,0.1305636465549469,0.0009179672342725098,0.0,0.008086515590548515,0.22500760853290558,4010.0,10018.0,11.509917259216309,1.5398945808410645,33.09617209434509,15.089199542999268,7364.167967723222,42.89479418151605
convergence,g10-convergence-s1234-tp4-20260901j,G10,1234,1234,177,True,P/P,1.4901161193847656e-08,0.375,6949.75,0.625,0.0,0.0004509836435317993,0.0004509836435317993,0.0045364368706941605,0.2722417712211609,0.0011573819210752845,0.6449212483819498,0.013816691935062408,0.9089870452880859,32162.0,55598.0,66.86636567115784,6.389747381210327,93.30280351638794,15.0562424659729,8981.768159360427,58.02786198053718
convergence,g10-convergence-s1234-tp4-20260901j,G10,1234,1234,178,True,P/P,-3.725290298461914e-09,0.875,5255.5,0.125,0.0,4.1114166378974915e-05,4.1114166378974915e-05,0.004084807820618153,0.1544552445411682,0.0004317459824960679,0.6373427907792019,0.00821889378130436,0.8623244166374207,17460.0,42044.0,63.416361808776855,6.276356220245361,89.91302061080933,15.247311353683472,6909.448261183894,43.40726174571626
convergence,g10-convergence-s1234-tp4-20260901j,G10,1234,1234,179,True,P/P,0.0,0.5,6909.25,0.5,0.0,-5.879253149032593e-05,-5.879253149032593e-05,0.004462003707885742,0.19104966521263123,0.0009416970424354076,0.6148268545851585,0.010440506041049957,0.8600207567214966,24553.0,55274.0,66.57276940345764,6.341283082962036,92.86210107803345,15.166271209716797,8964.768904470911,57.84796858039182
convergence,g10-convergence-s1234-tp4-20260901j,G10,1234,1234,180,True,P/P,3.725290298461914e-09,0.125,7037.25,0.875,0.0,0.00016324780881404877,0.00016324780881404877,0.004414601717144251,0.3274317979812622,0.001246619038283825,0.8820591640870187,0.016325250267982483,0.8919916152954102,38493.0,56298.0,67.10969758033752,6.457458972930908,93.63968777656555,15.071508884429932,8988.063796236187,58.14888074629406
convergence,g10-convergence-s1234-tp4-20260901j,G10,1234,1234,181,True,P/P,0.0,0.0,4575.625,0.0,0.0,0.0,0.0,0.0,0.19366517663002014,0.0007857180899009109,0.0,0.010247091762721539,0.7131105661392212,16755.0,36605.0,53.91102457046509,4.756424188613892,78.66994094848633,15.04392695426941,8052.004451179911,50.024106491281486
convergence,g10-convergence-s1234-tp4-20260901j,G10,1234,1234,182,True,P/P,0.0,0.0,7168.0,1.0,0.0,0.0,0.0,0.0,0.21798762679100037,0.001187777379527688,0.0,0.012423906475305557,0.9762205481529236,30353.0,57344.0,67.74124574661255,6.34259033203125,94.11235070228577,15.022711753845215,9359.415301790017,60.70251885800432
convergence,g10-convergence-s1234-tp4-20260901j,G10,1234,1234,183,True,P/P,0.0,0.0,7168.0,1.0,0.0,0.0,0.0,0.0,0.14147895574569702,0.0007206299342215061,0.0,0.008028434589505196,0.8915302753448486,21705.0,57344.0,67.43572235107422,6.3658576011657715,94.05638575553894,15.179531574249268,9341.142433576546,60.5964028736278
convergence,g10-convergence-s1234-tp4-20260901j,G10,1234,1234,184,True,P/P,0.0,0.0,7168.0,1.0,0.0,0.0,0.0,0.0,0.24620607495307922,0.0005266744992695749,0.0,0.011814305558800697,0.844855785369873,28747.0,57344.0,67.4690613746643,6.345963716506958,94.14406156539917,15.330825567245483,9345.747903122656,60.60664102356627
convergence,g10-convergence-s1234-tp4-20260901j,G10,1234,1234,185,True,P/P,0.0,1.0,5382.25,0.0,0.0,0.0,0.0,0.0,0.18546247482299805,0.0007315294351428747,0.0,0.00967741385102272,0.9320632219314575,21787.0,43058.0,55.72701811790466,6.280710458755493,82.03851652145386,15.106676578521729,7193.522733830432,45.284342241065
convergence,g10-convergence-s1234-tp4-20260901j,G10,1234,1234,186,True,P/P,0.0,0.0,7168.0,1.0,0.0,0.0,0.0,0.0,0.2745491862297058,0.0007207000744529068,0.0,0.014043432660400867,0.9837619066238403,33468.0,57344.0,67.36679768562317,6.386097192764282,93.94292640686035,15.264317750930786,9251.260767335461,59.96525011605322
convergence,g10-convergence-s1234-tp4-20260901j,G10,1234,1234,187,True,P/P,0.0,0.0,7168.0,1.0,0.0,0.0,0.0,0.0,0.21635808050632477,0.000841704080812633,0.0,0.011873781681060791,0.9511567950248718,27834.0,57344.0,67.54174494743347,6.3643717765808105,93.96286296844482,15.151348352432251,9352.359683785462,60.6774440396661
convergence,g10-convergence-s1234-tp4-20260901j,G10,1234,1234,188,True,P/P,0.0,0.0,7168.0,1.0,0.0,0.0,0.0,0.0,0.27580082416534424,0.0008800469804555178,0.0,0.013793015852570534,0.7458294630050659,34833.0,57344.0,67.61964130401611,6.388808012008667,94.0644359588623,15.057947874069214,9219.15011615689,59.7346833979277
convergence,g10-convergence-s1234-tp4-20260901j,G10,1234,1234,189,True,P/P,0.0,0.5,6832.75,0.5,0.0,3.7495046854019165e-05,3.7495046854019165e-05,0.0062036155723035336,0.3026096224784851,0.0011508762836456299,0.6599964196657112,0.014925300143659115,0.8683499097824097,35634.0,54662.0,66.48062181472778,6.390932083129883,92.9448173046112,15.12624740600586,8825.180962428167,56.89573155053837
convergence,g10-convergence-s1234-tp4-20260901j,G10,1234,1234,190,True,P/P,0.0,1.0,4533.125,0.0,0.0,0.0,0.0,0.0,0.14411865174770355,0.00047171468031592667,0.0,0.008243563584983349,0.7398809194564819,15540.0,36265.0,49.725037813186646,5.532226800918579,75.28740453720093,15.095679759979248,6833.501650285773,42.383301755044215
convergence,g10-convergence-s1234-tp4-20260901j,G10,1234,1234,191,True,P/P,0.0,1.0,5052.375,0.0,0.0,0.0,0.0,0.0,0.14498800039291382,0.000302958651445806,0.0,0.007821770384907722,0.8040862083435059,16049.0,40419.0,53.57848525047302,6.215216636657715,79.91000509262085,15.174911737442017,6761.98245886905,42.304219143733704
convergence,g10-convergence-s1234-tp4-20260901j,G10,1234,1234,192,True,P/P,-3.725290298461914e-09,0.875,5780.75,0.125,0.0,5.202367901802063e-05,5.202367901802063e-05,0.004775315523147583,0.1864776909351349,0.0005962266586720943,0.5353243487238736,0.009686596691608429,0.7664518356323242,19929.0,46246.0,64.85405325889587,6.292330741882324,91.43981695175171,15.347677230834961,7746.311820037525,49.21714567652037
convergence,g10-convergence-s1234-tp4-20260901j,G10,1234,1234,193,True,P/P,3.725290298461914e-09,0.125,7141.5,0.875,0.0,0.0001041218638420105,0.0001041218638420105,0.004757222253829241,0.2716138958930969,0.0009540076134726405,0.7792197359001206,0.014989292249083519,0.8919297456741333,36059.0,57132.0,67.39301705360413,6.448682069778442,94.02946376800537,15.200502634048462,9191.752715171217,59.60613314284012
convergence,g10-convergence-s1234-tp4-20260901j,G10,1234,1234,194,True,P/P,0.0,0.0,7168.0,1.0,0.0,0.0,0.0,0.0,0.25145411491394043,0.0009266398847103119,0.0,0.013535451143980026,1.0708682537078857,33060.0,57344.0,67.32725286483765,6.441653728485107,93.91038370132446,15.220194816589355,9149.255608045822,59.280796161634186
convergence,g10-convergence-s1234-tp4-20260901j,G10,1234,1234,195,True,P/P,0.0,0.0,7168.0,1.0,0.0,0.0,0.0,0.0,0.529685378074646,0.0007142938557080925,0.0,0.017430029809474945,0.6006650924682617,47837.0,57344.0,67.5083909034729,6.414337635040283,94.17481541633606,15.269554376602173,9268.145460488066,60.12184330758554
convergence,g10-convergence-s1234-tp4-20260901j,G10,1234,1234,196,True,P/P,0.0,0.0,7168.0,1.0,0.0,0.0,0.0,0.0,0.17592614889144897,0.00040048049413599074,0.0,0.009420156478881836,1.0189785957336426,23020.0,57344.0,67.67054271697998,6.424857139587402,94.41756987571716,15.337631464004517,9216.024801518202,59.75418271883274
convergence,g10-convergence-s1234-tp4-20260901j,G10,1234,1234,197,True,P/P,0.0,1.0,4851.625,0.0,0.0,0.0,0.0,0.0,0.17630070447921753,0.00047824339708313346,0.0,0.009460071101784706,0.9492120146751404,18535.0,38813.0,55.72050333023071,6.203697443008423,82.28286814689636,15.311254501342773,6478.92010921221,40.37982987598357
convergence,g10-convergence-s1234-tp4-20260901j,G10,1234,1234,198,True,P/P,0.0,1.0,3726.875,0.0,0.0,0.0,0.0,0.0,0.26832443475723267,0.0015311014140024781,0.0,0.01334262266755104,0.5232681035995483,16927.0,29815.0,41.66998744010925,3.8468334674835205,65.65469741821289,15.163749694824219,8285.263775855268,50.682203685164396
convergence,g10-convergence-s1234-tp4-20260901j,G10,1234,1234,199,True,P/P,3.725290298461914e-09,0.125,6207.875,0.5,0.0,0.00010925158858299255,0.00010925158858299255,0.0035345242358744144,0.26132121682167053,0.0007576454663649201,0.9326679315792483,0.012930657714605331,0.9914264678955078,28506.0,49663.0,65.8700532913208,6.1737165451049805,92.20786714553833,15.261356115341187,8385.257777202136,53.748698893673684
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,0,True,R/R,-3.725290298461914e-09,0.875,6117.5,0.125,0.0,-1.4901161193847656e-08,-1.4901161193847656e-08,0.0,0.27224838733673096,0.0,0.8293514167290124,0.0,0.0,0.0,48940.0,98.81510138511658,13.872129201889038,132.95428729057312,15.586602210998535,3638.375339035335,23.188270327705833
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,1,True,R/R,1.4901161193847656e-08,0.375,2443.25,0.0,0.0,1.1175870895385742e-08,1.1175870895385742e-08,0.0,0.2995075285434723,0.0,1.8035462308901338,0.0,0.0,0.0,19546.0,42.12234663963318,4.593104124069214,66.38132929801941,14.868260860443115,4543.584330697696,27.165475877807562
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,2,True,R/R,0.0,0.0,7168.0,1.0,0.0,0.0,0.0,0.0,0.2952701449394226,0.0,0.0,0.0,0.0,0.0,57344.0,106.4632658958435,9.851000547409058,135.93639945983887,14.823027849197388,6016.990269896805,39.03980094689073
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,3,True,R/R,0.0,0.25,6857.5,0.75,0.0,0.0,0.0,0.0,0.28477537631988525,0.0,0.8737660290035038,0.0,0.0,0.0,54860.0,103.59118270874023,9.776686429977417,133.44563913345337,15.096342086791992,5776.9824754721285,37.29026238995406
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,4,True,R/R,0.0,0.0,7168.0,1.0,0.0,0.0,0.0,0.0,0.3236057162284851,0.0,0.0,0.0,0.0,0.0,57344.0,106.20321273803711,9.858642578125,135.84337162971497,14.916146516799927,5951.010630133317,38.56168965254508
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,5,True,R/R,0.0,0.0,7168.0,1.0,0.0,0.0,0.0,0.0,0.3471332788467407,0.0,0.0,0.0,0.0,0.0,57344.0,106.58334636688232,9.849411725997925,136.21419596672058,14.957462072372437,5996.165146018466,38.88744079068263
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,6,True,R/R,0.0,0.0,7168.0,1.0,0.0,0.0,0.0,0.0,0.38764721155166626,0.0,0.0,0.0,0.0,0.0,57344.0,106.20599412918091,9.87514328956604,136.16213536262512,14.95702075958252,5948.514515466185,38.55275162919132
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,7,True,R/R,0.0,0.25,4486.0,0.0,0.0,-7.450580596923828e-09,-7.450580596923828e-09,0.0,0.4042288064956665,0.0,1.0160940407687022,0.0,0.0,0.0,35888.0,70.99342083930969,8.506583452224731,99.17592096328735,14.921639919281006,4383.07796209097,27.13571388741932
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,8,True,R/R,0.0,1.0,5226.625,0.0,0.0,0.0,0.0,0.0,0.21955132484436035,0.0,0.0,0.0,0.0,0.0,41813.0,81.5780291557312,8.575538873672485,110.04261326789856,15.050976514816284,5001.001415488422,31.377001681584908
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,9,True,R/R,0.0,0.0,7168.0,1.0,0.0,0.0,0.0,0.0,0.43446874618530273,0.0,0.0,0.0,0.0,0.0,57344.0,106.62837481498718,9.81551456451416,136.2713418006897,14.880455017089844,6095.870311441934,39.59878602746921
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,10,True,R/R,0.0,0.5,6705.125,0.375,0.0,-3.725290298461914e-09,-3.725290298461914e-09,0.0,0.3331888020038605,0.0,0.8515880125931149,0.0,0.0,0.0,53641.0,102.01668453216553,10.841449499130249,132.59974479675293,15.03275179862976,5067.550968146655,32.59920157449957
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,11,True,R/R,0.0,0.0,7168.0,1.0,0.0,0.0,0.0,0.0,0.41952162981033325,0.0,0.0,0.0,0.0,0.0,57344.0,106.75976800918579,9.822849750518799,136.2189061641693,14.87039589881897,6040.227552058683,39.195246495296686
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,12,True,R/R,-1.4901161193847656e-08,0.625,4056.0,0.0,0.0,2.2351741790771484e-08,2.2351741790771484e-08,0.0,0.20587757229804993,0.0,1.1861186777469594,0.0,0.0,0.0,32448.0,59.82288956642151,7.0359296798706055,86.56057786941528,14.984462976455688,4834.059470993585,29.689394285427575
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,13,True,R/R,-1.4901161193847656e-08,0.625,4301.25,0.0,0.0,2.9802322387695312e-08,2.9802322387695312e-08,0.0,0.2728572189807892,0.0,1.1366043295411832,0.0,0.0,0.0,34410.0,67.91412258148193,7.2561540603637695,94.9500617980957,15.013824224472046,4933.758642102313,30.46598259295703
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,14,True,R/R,0.0,0.75,4660.0,0.0,0.0,-1.1175870895385742e-08,-1.1175870895385742e-08,0.0,0.23002943396568298,0.0,1.0333441654273359,0.0,0.0,0.0,37280.0,78.74428701400757,7.409151554107666,105.73263192176819,14.909169435501099,5178.125269877145,32.203017312834
